ride_id,driver_id,customer_id,start_time,end_time,distance_km,fare_usd,payment_id
RIDE_941,DRIVER_49,CUSTOMER_160,2025-01-07 03:23:12.197735,2025-01-07 04:21:12.197735,30.72,81.49,PAYMENT_941
RIDE_942,DRIVER_16,CUSTOMER_83,2025-01-27 09:23:12.197740,2025-01-27 10:17:12.197740,24.1,47.82,PAYMENT_942
RIDE_943,DRIVER_45,CUSTOMER_161,2025-01-22 14:23:12.197744,2025-01-22 15:42:12.197744,24.6,70.02,PAYMENT_943
RIDE_944,DRIVER_31,CUSTOMER_81,2025-01-18 17:23:12.197748,2025-01-18 18:21:12.197748,11.75,32.08,PAYMENT_944
RIDE_945,DRIVER_42,CUSTOMER_39,2025-01-23 23:23:12.197765,2025-01-23 23:45:12.197765,21.13,55.73,PAYMENT_945
RIDE_946,DRIVER_46,CUSTOMER_113,2025-01-05 05:23:12.197770,2025-01-05 07:19:12.197770,7.99,22.09,PAYMENT_946
RIDE_947,DRIVER_32,CUSTOMER_18,2025-01-16 00:23:12.197774,2025-01-16 01:34:12.197774,29.55,47.2,PAYMENT_947
RIDE_948,DRIVER_29,CUSTOMER_121,2025-01-22 01:23:12.197778,2025-01-22 03:13:12.197778,38.61,85.18,PAYMENT_948
RIDE_949,DRIVER_2,CUSTOMER_114,2025-01-20 01:23:12.197782,2025-01-20 03:23:12.197782,31.54,53.08,PAYMENT_949
RIDE_950,DRIVER_6,CUSTOMER_162,2025-01-20 02:23:12.197787,2025-01-20 03:46:12.197787,26.03,72.6,PAYMENT_950
RIDE_951,DRIVER_19,CUSTOMER_78,2025-01-29 09:23:12.197796,2025-01-29 10:56:12.197796,9.22,18.38,PAYMENT_951
RIDE_952,DRIVER_15,CUSTOMER_71,2025-01-21 06:23:12.197800,2025-01-21 08:10:12.197800,34.59,73.35,PAYMENT_952
RIDE_953,DRIVER_26,CUSTOMER_152,2025-01-13 15:23:12.197804,2025-01-13 17:00:12.197804,46.2,83.84,PAYMENT_953
RIDE_954,DRIVER_45,CUSTOMER_15,2025-01-05 23:23:12.197808,2025-01-06 00:01:12.197808,30.23,54.82,PAYMENT_954
RIDE_955,DRIVER_16,CUSTOMER_91,2025-01-10 11:23:12.197812,2025-01-10 11:53:12.197812,4.37,6.94,PAYMENT_955
RIDE_956,DRIVER_20,CUSTOMER_130,2025-01-03 01:23:12.197817,2025-01-03 02:30:12.197817,19.53,46.03,PAYMENT_956
RIDE_957,DRIVER_43,CUSTOMER_19,2025-01-14 18:23:12.197822,2025-01-14 18:42:12.197822,7.48,22.21,PAYMENT_957
RIDE_958,DRIVER_38,CUSTOMER_80,2025-01-11 16:23:12.197826,2025-01-11 18:15:12.197826,1.81,4.15,PAYMENT_958
RIDE_959,DRIVER_24,CUSTOMER_119,2025-01-22 17:23:12.197831,2025-01-22 19:21:12.197831,26.61,43.41,PAYMENT_959
RIDE_960,DRIVER_31,CUSTOMER_116,2025-01-25 11:23:12.197835,2025-01-25 11:37:12.197835,45.56,117.82,PAYMENT_960
RIDE_961,DRIVER_36,CUSTOMER_10,2025-01-29 15:23:12.197840,2025-01-29 16:10:12.197840,34.53,83.12,PAYMENT_961
RIDE_962,DRIVER_34,CUSTOMER_15,2025-01-20 22:23:12.197844,2025-01-20 22:35:12.197844,41.5,111.31,PAYMENT_962
RIDE_963,DRIVER_23,CUSTOMER_95,2025-01-28 04:23:12.197848,2025-01-28 05:13:12.197848,30.67,78.52,PAYMENT_963
RIDE_964,DRIVER_28,CUSTOMER_74,2025-01-20 07:23:12.197852,2025-01-20 08:06:12.197852,9.69,20.74,PAYMENT_964
RIDE_965,DRIVER_48,CUSTOMER_20,2025-01-13 16:23:12.197857,2025-01-13 16:46:12.197857,45.18,125.23,PAYMENT_965
RIDE_966,DRIVER_36,CUSTOMER_166,2025-01-14 08:23:12.197861,2025-01-14 08:42:12.197861,30.39,57.42,PAYMENT_966
RIDE_967,DRIVER_22,CUSTOMER_24,2025-01-19 15:23:12.197866,2025-01-19 16:16:12.197866,44.01,103.98,PAYMENT_967
RIDE_968,DRIVER_23,CUSTOMER_158,2025-01-17 00:23:12.197870,2025-01-17 00:54:12.197870,27.04,65.84,PAYMENT_968
RIDE_969,DRIVER_45,CUSTOMER_153,2025-01-14 22:23:12.197875,2025-01-14 23:21:12.197875,37.87,109.47,PAYMENT_969
RIDE_970,DRIVER_30,CUSTOMER_130,2025-01-03 00:23:12.197880,2025-01-03 00:53:12.197880,5.57,13.49,PAYMENT_970
RIDE_971,DRIVER_18,CUSTOMER_99,2025-01-03 15:23:12.197884,2025-01-03 17:06:12.197884,33.31,74.77,PAYMENT_971
RIDE_972,DRIVER_20,CUSTOMER_119,2025-01-15 15:23:12.197889,2025-01-15 15:42:12.197889,45.2,117.24,PAYMENT_972
RIDE_973,DRIVER_17,CUSTOMER_149,2025-01-17 11:23:12.197893,2025-01-17 12:43:12.197893,27.43,61.62,PAYMENT_973
RIDE_974,DRIVER_15,CUSTOMER_142,2025-01-28 15:23:12.197900,2025-01-28 15:44:12.197900,1.06,2.87,PAYMENT_974
RIDE_975,DRIVER_8,CUSTOMER_190,2025-01-22 06:23:12.197904,2025-01-22 07:16:12.197904,46.95,132.66,PAYMENT_975
RIDE_976,DRIVER_47,CUSTOMER_11,2025-01-13 19:23:12.197908,2025-01-13 20:49:12.197908,34.25,63.33,PAYMENT_976
RIDE_977,DRIVER_13,CUSTOMER_116,2025-01-05 09:23:12.197913,2025-01-05 10:51:12.197913,22.14,42.86,PAYMENT_977
RIDE_978,DRIVER_21,CUSTOMER_147,2025-02-01 05:23:12.197918,2025-02-01 06:34:12.197918,21.61,38.69,PAYMENT_978
RIDE_979,DRIVER_8,CUSTOMER_167,2025-01-28 14:23:12.197922,2025-01-28 16:03:12.197922,43.87,73.58,PAYMENT_979
RIDE_980,DRIVER_48,CUSTOMER_49,2025-01-06 08:23:12.197927,2025-01-06 08:36:12.197927,35.18,77.3,PAYMENT_980
RIDE_981,DRIVER_35,CUSTOMER_83,2025-01-15 04:23:12.197931,2025-01-15 05:28:12.197931,22.02,59.35,PAYMENT_981
RIDE_982,DRIVER_49,CUSTOMER_155,2025-01-12 05:23:12.197936,2025-01-12 06:56:12.197936,46.98,122.44,PAYMENT_982
RIDE_983,DRIVER_45,CUSTOMER_122,2025-01-18 23:23:12.197941,2025-01-18 23:54:12.197941,24.62,44.59,PAYMENT_983
RIDE_984,DRIVER_12,CUSTOMER_129,2025-01-17 07:23:12.197946,2025-01-17 08:50:12.197946,38.66,93.67,PAYMENT_984
RIDE_985,DRIVER_13,CUSTOMER_39,2025-01-10 06:23:12.197951,2025-01-10 07:28:12.197951,18.18,38.58,PAYMENT_985
RIDE_986,DRIVER_14,CUSTOMER_16,2025-01-17 15:23:12.197956,2025-01-17 15:53:12.197956,40.43,63.4,PAYMENT_986
RIDE_987,DRIVER_48,CUSTOMER_116,2025-01-30 02:23:12.197960,2025-01-30 02:39:12.197960,45.49,92.09,PAYMENT_987
RIDE_988,DRIVER_31,CUSTOMER_27,2025-02-01 13:23:12.197964,2025-02-01 13:45:12.197964,42.02,113.83,PAYMENT_988
RIDE_989,DRIVER_18,CUSTOMER_88,2025-01-23 19:23:12.197969,2025-01-23 20:15:12.197969,29.23,53.15,PAYMENT_989
RIDE_990,DRIVER_47,CUSTOMER_183,2025-01-24 13:23:12.197974,2025-01-24 13:59:12.197974,21.85,53.77,PAYMENT_990
RIDE_991,DRIVER_38,CUSTOMER_22,2025-01-15 11:23:12.197979,2025-01-15 11:57:12.197979,13.47,34.15,PAYMENT_991
RIDE_992,DRIVER_49,CUSTOMER_130,2025-01-27 06:23:12.197984,2025-01-27 07:25:12.197984,38.53,72.5,PAYMENT_992
RIDE_993,DRIVER_34,CUSTOMER_166,2025-01-13 21:23:12.197989,2025-01-13 23:02:12.197989,45.59,73.02,PAYMENT_993
RIDE_994,DRIVER_39,CUSTOMER_45,2025-01-08 05:23:12.197993,2025-01-08 06:43:12.197993,5.11,9.97,PAYMENT_994
RIDE_995,DRIVER_19,CUSTOMER_11,2025-01-15 04:23:12.197998,2025-01-15 06:05:12.197998,30.32,70.49,PAYMENT_995
RIDE_996,DRIVER_7,CUSTOMER_64,2025-01-29 02:23:12.198003,2025-01-29 04:06:12.198003,27.64,73.26,PAYMENT_996
RIDE_997,DRIVER_13,CUSTOMER_182,2025-01-29 12:23:12.198007,2025-01-29 13:42:12.198007,13.63,22.77,PAYMENT_997
RIDE_998,DRIVER_19,CUSTOMER_113,2025-01-08 03:23:12.198012,2025-01-08 04:06:12.198012,1.27,2.54,PAYMENT_998
RIDE_999,DRIVER_15,CUSTOMER_113,2025-01-06 09:23:12.198017,2025-01-06 10:57:12.198017,37.44,78.4,PAYMENT_999
RIDE_1000,DRIVER_24,CUSTOMER_135,2025-01-15 19:23:12.198021,2025-01-15 20:09:12.198021,1.35,3.18,PAYMENT_1000
